city,house_type,adjusted_occupancy_rate,adj_airbnb_yroi,rent_yroi,roi_ratio,house_price,annual_airbnb_rent,adj_airbnb_new,annual_rent,service_cost,service_cost_new,local_annual_taxes,price_per_night,buy_eur_m2,rent_eur_m2,house_size,number_airbnb_house,airbnb_yroi_original
Custonaci,4BR_3BT,0.3520065328978068,0.22118330969363384,0.09094104308390023,2.4321615652634963,166698,50910.2,40728.91588894073,17660.16,15425.790599999998,1357.6305296313578,2500.47,317,1323,11.68,126,2,0.19786643750974814
Riesi,1BR_1BT,0.2727718152123192,0.10304900009904158,0.13082278481012657,0.7876991783090745,20382,4015,2489.0428138124125,2972.16,1216.545,82.96809379374709,305.72999999999996,25,474,5.76,43,1,0.12230031400255127
Erice,1BR_1BT,0.31999533364442373,0.23008004507945648,0.06385714285714286,3.6030432115351125,42140,14690.438888888892,10683.799758256859,3323.04,4451.202983333334,356.12665860856197,632.1,91.47222222222223,980,6.44,43,72,0.2279813931076307
Montalbano Elicona,2BR_1.5BT,0.2750116658889407,0.22704465758973266,0.15728915662650603,1.443485758709139,40089,16060,10037.925804946337,6906.900000000001,4866.18,334.59752683154454,601.3349999999999,100,498,7.15,80.5,1,0.26422422609693436
Augusta,5BR_4BT,0.31616892207186187,0.22555407172393457,0.06666134185303516,3.383581329958855,141789,49103.45,35284.0564920672,11578.68,14878.34535,1176.1352164022398,2126.835,305.75,939,6.39,151,4,0.2263805348087651
Siracusa,7BR_6BT,0.34435370975268315,0.1642480143635077,0.07221998388396454,2.2742737609496575,249441,59100.8,46253.5902939804,21756.239999999998,17907.542400000002,1541.78634313268,3741.615,368,1241,9.02,201,2,0.15014228855721393
Augusta,1BR_2BT,0.31616892207186187,0.23859625109534352,0.06666134185303514,3.579229647392405,48828,17826.6,12809.583877741483,3987.3599999999997,5401.4598,426.9861292580494,732.42,111,939,6.39,52,3,0.23946752273285815
Cammarata,1BR_1.5BT,0.2917172188520765,0.305073260416101,0.06458641063515509,4.7234899325717645,32157.5,16060,10647.678488100793,2559.3,4866.18,354.9226162700264,482.36249999999995,100,677,4.49,47.5,1,0.3330936018036228
Bolognetta,2BR_2BT,0.2953569762015866,0.1562319856004926,0.05304469273743016,2.9452896706148683,60860,16060,10780.52963135791,4141.2,4866.18,359.3509877119303,912.9,100,716,4.06,85,1,0.16892737430167598
Niscemi,2BR_3BT,0.27361175921605224,0.49531769019900673,0.11319875776397517,4.375645987491911,45402,38544,23968.390107326177,5820.4800000000005,11678.832,798.9463369108726,681.03,240,483,5.16,94,1,0.5767177216862693
Capo d'Orlando,8BR_1BT,0.3856042930471302,0.02213008953078505,0.03505347593582887,0.6313236830292608,289476,12687.4,11118.899790013998,14489.279999999999,3844.2821999999996,370.6299930004666,4342.139999999999,79,1683,7.02,172,1,0.01554870801033592
Modica,5BR_7BT,0.3198086794213719,0.37391280895145124,0.054202453987730055,6.898447974995649,174084,96360,70038.10079328045,12047.039999999999,29197.079999999998,2334.603359776015,2611.2599999999998,600,978,5.64,178,1,0.37080754118701315
Menfi,5BR_3BT,0.3421138590760616,0.3097987175458108,0.03390714872637634,9.136678523040148,172814,74679,58065.274731684556,8451.84,22627.737,1935.5091577228186,2592.21,465,1217,4.96,142,2,0.28619818417489323
Naso,2BR_2BT,0.29946336910872606,0.39390347807222204,0.09363157894736841,4.20695114298607,64600,40150,27326.032431171254,7017.599999999999,12165.449999999999,910.8677477057084,969,250,760,6.88,85,1,0.41819736842105265
Ficarra,2BR_1.5BT,0.2714652356509566,0.07811778080579128,0.18665217391304348,0.418520605295411,37030,5781.6,3567.05319645357,7467.18,1751.8248,118.901773215119,555.4499999999999,36,460,7.73,80.5,1,0.09382460707534432
Valverde,2BR_1.5BT,0.35751283247783483,0.08364533947700117,0.042395079594790164,1.9729964013861685,111251,13972.2,11352.819995333644,6385.26,4233.5766,378.4273331777881,1668.7649999999999,87,1382,6.61,80.5,1,0.07253740101212575
Mussomeli,3BR_3BT,0.2781847876808213,0.04202661382914717,0.09169172932330827,0.458346833889018,58520,5460.4,3452.273215118992,6243.6,1654.5012,115.07577383729974,877.8,34,532,4.73,110,1,0.050035864661654134
Trapani,3BR_2.5BT,0.3153289780681288,0.17210354971901634,0.07016129032258063,2.4529701339262107,98115,26499,18990.687704153057,8355.599999999999,8029.197,633.0229234717685,1471.725,165,930,6.6,105.5,2,0.17324647607399482
Valderice,1BR_2BT,0.322515165655623,0.27022411866040347,0.053401191658391266,5.060263830609507,52364,21078.75,15450.49215468969,3581.76,6386.86125,515.016405156323,785.4599999999999,131.25,1007,5.74,52,4,0.2655723159040562
Corleone,3BR_1.5BT,0.2932104526364909,0.07008464624714905,0.07123376623376623,0.9838683247092939,66874.5,8833,5886.199836677555,5766.84,2676.399,196.20666122258518,1003.1175,55,693,4.98,96.5,1,0.07706201167859199
Favignana,5BR_2BT,0.514302379841344,0.25235146278272225,0.012237099934683216,20.621835576212845,407246,96360,112632.22118525433,11092.2,29197.079999999998,3754.4073728418107,6108.69,600,3062,6.95,133,1,0.14991977821758837
Letojanni,2BR_2BT,0.4118292113859076,0.14557083594868064,0.05141547861507128,2.8312648227689525,166940,29626.876190476192,27730.029675799393,11087.4,8976.943485714286,924.3343225266464,2504.1,184.47619047619048,1964,10.87,85,21,0.10869673358549126
Montallegro,3BR_1BT,0.31308912739150724,0.10593567749876757,0.03956953642384107,2.6772028957847533,83352,14654.75,10427.824749183388,4548.4800000000005,4440.38925,347.59415830611294,1250.28,91.25,906,4.12,92,4,0.10754487894711584
Giarre,2BR_2BT,0.3084227718152123,0.18049984039455094,0.04570093457943926,3.9495875096558177,72760,20992.714285714286,14715.070745283649,4416.6,6360.792428571429,490.5023581761216,1091.3999999999999,130.71428571428572,856,4.33,85,14,0.18609843124165554
Scicli,7BR_7.5BT,0.35060662622491834,0.23896693063643704,0.09802752293577982,2.437753433726873,280566,92505.6,73711.53709752683,31711.68,28029.1968,2457.051236584228,4208.49,576,1308,12.32,214.5,1,0.21480832745236417
Ficarazzi,1BR_1.5BT,0.32372841810545966,0.10287634350348436,0.0458235294117647,2.2450549930157053,48450,8030,5908.043630424639,2946.8999999999996,2433.09,196.93478768082127,726.75,50,1020,5.17,47.5,1,0.10051929824561404
Linguaglossa,5BR_3BT,0.2941437237517499,0.4975455221234116,0.08315078236130868,5.983654128008867,99826,79175.8,52929.69237050864,9798,23990.2674,1764.3230790169546,1497.3899999999999,493,703,5.75,142,1,0.5378172279766795
Altavilla Milicia,6BR_4BT,0.3590060662622492,0.06638399620042977,0.03229613733905579,2.055477888996696,233466,24090,19655.582127858142,11042.039999999999,7299.2699999999995,655.1860709286047,3501.99,150,1398,5.51,167,1,0.056919380123872425
Trapani,3BR_1BT,0.3153289780681288,0.0813657675227371,0.07016129032258064,1.1596959968757932,85560,11901.607142857143,8529.367313012468,7286.4,3606.186964285714,284.31224376708224,1283.3999999999999,74.10714285714286,930,6.6,92,28,0.08195442003940427
Milo,4BR_2BT,0.31112925804946334,0.06451381516378313,0.06188135593220339,1.0425404258184618,103545,12045,8517.163439104059,7960.68,3649.6349999999998,283.9054479701353,1553.175,75,885,5.67,117,1,0.06607938577430103
Santa Croce Camerina,3BR_3BT,0.3430471301913206,0.12848487804500275,0.09952322738386309,1.2910039336790595,134970,25696,20033.952403173123,15457.2,7785.888,667.7984134391041,2024.55,160,1227,11.71,110,2,0.11769698451507744
Terrasini,5BR_5BT,0.374778348110126,0.19333019328660722,0.05445756222080409,3.550107375404154,250720,63437,54033.66833877742,17414.4,19221.411,1801.1222779592472,3760.7999999999997,395,1567,9.07,160,1,0.16135445516911295
Pantelleria,2BR_1.5BT,0.47183854409706016,0.08587868185249017,0.024033371691599543,3.573309769203445,209863.5,20422.966666666667,21900.779223051795,8191.68,6188.1589,730.0259741017265,3147.9525,127.16666666666667,2607,8.48,80.5,6,0.05282888766587171
Linguaglossa,6BR_4BT,0.2941437237517499,0.015056355210210384,0.08315078236130868,0.18107292297969205,117401,5460.4,3650.3236117592164,11523,1654.5012,121.67745372530722,1761.0149999999999,34,703,5.75,167,1,0.01741794192553726
Modica,5BR_5.5BT,0.3198086794213719,0.5804739768425655,0.05420245398773006,10.709367088323507,160881,136349.4,99103.91262249184,11133.36,41313.8682,3303.4637540830613,2413.2149999999997,849,978,5.64,164.5,3,0.5757194249165533
Viagrande,3BR_5BT,0.3532197853476435,0.3402816868418618,0.04535928143712575,7.501919696711672,171008,78292.5,62851.04555529631,10321.92,23722.6275,2095.03485184321,2565.12,487.5,1336,6.72,128,2,0.30410713241485776
Favignana,1BR_1BT,0.514302379841344,0.149122575185612,0.012237099934683216,12.186104222533864,131666,19124.908411214954,22354.513432126336,3586.2000000000003,5794.847248598131,745.1504477375445,1974.99,119.08411214953271,3062,6.95,43,214,0.08624148347042382
Acate,1BR_2BT,0.28695753616425573,0.14673831311494392,0.10404153354632588,1.4103820667888054,32552,8351.2,5446.454036397574,3875.04,2530.4136000000003,181.54846787991912,488.28,52,626,6.21,52,1,0.16381501597444093
Augusta,9BR_5BT,0.31616892207186187,0.2708669452099537,0.06666134185303514,4.063328725172083,210336,86563.4,62201.49288380775,17176.32,26228.710199999998,2073.383096126925,3155.04,539,939,6.39,224,2,0.27184908812566555
San Vito Lo Capo,4BR_3.5BT,0.4966635557629491,0.13853985895467896,0.08741559345631744,1.5848414851053878,374926.5,52757.1,59551.201994867006,38398.32,15985.4013,1985.0400664955669,5623.8975,328.5,2873,24.52,130.5,2,0.08307708630891655
Leni,2BR_2.5BT,0.48303779748016795,0.06739949633763122,0.01993949394939494,3.3802009473603736,244066.5,18950.8,20804.437937470833,8527.56,5742.0923999999995,693.4812645823611,3660.9975,118,2727,7.94,89.5,1,0.039119297814325195
Realmonte,3BR_1.5BT,0.3537797480167989,0.057290963003903704,0.043301043219076005,1.3230850516475439,129503,12045,9684.72060195987,7550.16,3649.6349999999998,322.824020065329,1942.5449999999998,75,1342,6.52,96.5,2,0.049827571562048756
Modica,7BR_6.5BT,0.3198086794213719,0.3589240525188698,0.05420245398773006,6.621915173805973,200979,106959.6,77742.2918805413,13908.24,32408.7588,2591.409729351377,3014.685,666,978,5.64,205.5,1,0.35593846222739695
Lentini,1BR_1.5BT,0.28471768548763415,0.21335330833785568,0.07250830564784051,2.9424671619562233,28595,10439,6754.92708819412,2502.2999999999997,3163.017,225.16423627313733,428.925,65,602,4.39,47.5,1,0.23944948417555517
Avola,3BR_2BT,0.32895473635090994,0.16581116137687427,0.06384758364312268,2.5969841286974775,108676,27189.34029850746,20327.414248751575,8568.84,8238.37011044776,677.5804749583858,1630.1399999999999,169.29850746268656,1076,7.07,101,67,0.15938045371618112
Lascari,3BR_1BT,0.34836677554829676,0.05939770300613982,0.05621495327102803,1.0566174932098025,118128,11482.9,9091.501924871674,8412.48,3479.3187,303.05006416238916,1771.9199999999998,71.5,1284,7.62,92,2,0.05275346488554788
Lascari,6BR_6.5BT,0.34836677554829676,0.0936101862067233,0.05621495327102804,1.665218607501146,243318,34529,27338.082711152587,17327.88,10462.287,911.2694237050862,3649.77,215,1284,7.62,189.5,1,0.08391053271850006
Licata,3BR_3.5BT,0.29209052729818014,0.3220347352959687,0.05354625550660793,6.01414108697531,77974.5,40953,27186.325828278117,5344.860000000001,12408.759,906.2108609426039,1169.6175,255,681,3.89,114.5,1,0.3510714849085278
Tusa,3BR_1.5BT,0.315142323845077,0.10916553130769979,0.07280172413793104,1.4994910161862849,89552,16060,11502.69482034531,7862.82,4866.18,383.423160678177,1343.28,100,928,6.79,96.5,1,0.10999798999463997
Ragusa,3BR_3.5BT,0.3169155389640691,0.25595701586649483,0.08535902851108765,2.998593357154334,108431.5,42197.65,30393.388619925343,10882.08,12785.88795,1013.1129539975115,1626.4724999999999,262.75,947,7.92,114.5,4,0.25624739628244564
Grotte,3BR_2BT,0.27799813345776947,0.07784030904433119,0.0850754716981132,0.9149559501773238,53530,8137.066666666667,5141.112148079016,5357.04,2465.5312,171.3704049359672,802.9499999999999,50.666666666666664,530,4.42,101,3,0.09095059717292484
Francavilla di Sicilia,6BR_3.5BT,0.28537097526831545,0.09488350520221728,0.11327586206896552,0.837632161602527,98962.5,17344.8,11249.323845076995,12694.5,5255.4744,374.9774615025665,1484.4375,108,609,6.51,162.5,1,0.10716067298219023
Portopalo di Capo Passero,3BR_2BT,0.3948436770881941,0.08485169286099556,0.03860269360269361,2.1980769977946513,179982,20717.4,18591.21453569762,9647.52,6277.372200000001,619.7071511899208,2699.73,129,1782,7.96,101,7,0.06523039970663733
Marsala,1BR_1.5BT,0.317008866075595,0.20296471527148024,0.06069620253164558,3.3439442140660973,45030,14092.65,10153.397719318713,3408.6000000000004,4270.07295,338.4465906439571,675.4499999999999,87.75,948,5.98,47.5,20,0.20313406728847433
Aci Castello,8BR_7.5BT,0.38924405039664023,0.2580011755278604,0.048554006968641115,5.313694824291061,396921,126713.4,112096.44785347643,25225.92,38394.1602,3736.548261782548,5953.815,789,1722,9.12,230.5,1,0.20751087697551904
Palazzolo Acreide,1BR_2BT,0.2975968268782081,0.6671860733943678,0.08764864864864866,7.612052024542585,38480,40150,27155.71045263649,3949.92,12165.449999999999,905.1903484212163,577.1999999999999,250,740,6.33,52,2,0.7122492203742204
Agira,3BR_2BT,0.29386374241717217,0.33110526184943,0.08254285714285715,4.011313314202163,70700,37901.6,25313.42277181521,6896.280000000001,11484.184799999999,843.780759060507,1060.5,236,700,5.69,101,1,0.3586550947666195
Calatabiano,5BR_5BT,0.2982501166588894,0.2755518100165477,0.09648594377510042,2.8558751589644276,119520,52998,35924.226551563224,13324.800000000001,16058.394,1197.4742183854407,1792.8,330,747,6.94,160,1,0.29406631526104415
San Michele di Ganzaria,13BR_13BT,0.2730517965468969,0.7367934965916473,0.11556603773584907,6.375519235813437,171720,215204,133549.63369108725,22420.800000000003,65206.812,4451.654456369575,2575.7999999999997,1340,477,5.19,360,1,0.8584986489634289
Riposto,4BR_4.5BT,0.31794213719085396,0.404708712416747,0.07406054279749477,5.464565842075316,133641,80300,58024.440037330845,11902.14,24330.899999999998,1934.1480012443615,2004.615,500,958,7.11,139.5,1,0.40380186469721124
Ribera,3BR_4.5BT,0.28443770415305647,0.7677783497964351,0.042495826377295494,18.067147182402852,73976.5,92666.2,59904.00268315446,4253.34,28077.8586,1996.800089438482,1109.6475,577,599,2.87,123.5,1,0.8580926902462268
Valverde,2BR_1BT,0.35751283247783483,0.0962117292896869,0.042395079594790164,2.269407917363838,105032,14871.56,12083.576224918339,6028.32,4506.0826799999995,402.78587416394464,1575.48,92.6,1382,6.61,76,5,0.0836887550460812
Modica,3BR_3.5BT,0.3198086794213719,0.24699250070266612,0.054202453987730055,4.556850890156715,111981,41756,30349.843677088196,7749.36,12652.068,1011.6614559029399,1679.715,260,978,5.64,114.5,1,0.2449006259990534
Zafferana Etnea,3BR_2.5BT,0.3214885674288381,0.11561970943310189,0.05608433734939759,2.0615329501498296,105078,19432.6,14198.542580494634,7469.400000000001,5888.077799999999,473.28475268315447,1576.1699999999998,121,996,5.9,105.5,1,0.11389969546432173
Mascali,5BR_3BT,0.3431404573028465,0.1412202542444472,0.10070032573289903,1.4023813052901597,174376,36135,28180.410055996268,20175.36,10948.904999999999,939.3470018665422,2615.64,225,1228,11.84,142,2,0.12943555879249438
Castroreale,4BR_3BT,0.2709986000933271,0.528716250554128,0.20020879120879123,2.640824348231277,57330,52355.6,32246.123425104994,12337.920000000002,15863.746799999999,1074.870780836833,859.9499999999999,326,455,8.16,126,1,0.6215228187685331
San Pier Niceto,4BR_2BT,0.2644657022865142,0.3993070941951017,0.2380909090909091,1.6771202887155854,45045,32120,19305.99626691554,11400.48,9732.36,643.5332088971846,675.675,200,385,8.12,117,1,0.482006105006105
Cattolica Eraclea,4BR_3BT,0.31084927671488566,0.05161685281071965,0.03602040816326531,1.4329891148585057,111132,10840.5,7658.549055062996,5670,3284.6715,255.28496850209984,1666.98,67.5,882,3.75,126,2,0.05298967444120505
Cefalù,4BR_5BT,0.4606392907139524,0.1456554900148684,0.03267189384800965,4.458128160322168,358128,56852.4,59519.20275314979,17072.64,17226.2772,1983.9734251049929,5371.92,354,2487,9.88,144,1,0.0956479325827637
Catania,4BR_3BT,0.34631357909472704,0.1442589204787983,0.06981774960380349,2.066221287529718,159012,33284.35,26197.323582594494,13487.04,10085.15805,873.2441194198165,2385.18,207.25,1262,8.92,126,8,0.13089585660201747
Villafranca Tirrena,2BR_2BT,0.31439570695286984,0.10131971089679559,0.19030434782608696,0.5324088075454189,78200,13169.2,9409.863509099394,16054.800000000001,3990.2676,313.6621169699798,1173,82,920,15.74,85,5,0.10237765217391306
Castellammare del Golfo,5BR_4BT,0.3974568362109193,0.21107862411128223,0.042016574585635354,5.023699009091661,273310,70762.14444444444,63920.22285088401,15583.199999999999,21440.929766666664,2130.674095029467,4099.65,440.6111111111111,1810,8.6,151,18,0.16545887335910783
Salemi,2BR_1BT,0.2868642090527298,0.14641169628165138,0.08848800000000001,1.654593801212044,47500,12165.45,7931.436800046663,4915.68,3686.13135,264.3812266682221,712.5,75.75,625,5.39,76,4,0.1635119715789474
Milo,6BR_6BT,0.31112925804946334,0.44663572062061024,0.0618813559322034,7.217613672039442,163725,110573.1,78187.56037097526,12587.400000000001,33503.6493,2606.252012365842,2455.875,688.5,885,5.67,185,2,0.4557250004580853
San Mauro Castelverde,2BR_2BT,0.26931871208586095,0.06174622607157999,0.1673340961098398,0.36899966896793795,37145,4818,2949.0398973401775,6772.799999999999,1459.854,98.30132991133925,557.175,30,437,6.64,85,1,0.07540640732265445
Avola,1BR_3BT,0.32895473635090994,0.4350403272329363,0.0638475836431227,6.813732053895769,65636,40872.7,30557.4278464769,5175.240000000001,12384.4281,1018.5809282158967,984.54,254.5,1076,7.07,61,2,0.41903424797367295
Misterbianco,2BR_2BT,0.3196220251983201,0.07607776525254045,0.06774590163934427,1.1229869765045293,82960,10760.2,7816.356626224919,6864.6,3260.3406,260.54522087416393,1244.3999999999999,67,976,6.73,85,1,0.07540331967213117
Cinisi,4BR_3BT,0.31794213719085396,0.16064809614640865,0.05151356993736952,3.118558786388237,120708,30353.4,21933.23833411106,8028.719999999999,9197.0802,731.1079444703687,1810.62,189,958,5.31,126,3,0.1602685803757829
Giarre,10BR_7BT,0.3084227718152123,0.6797710047825157,0.04570093457943926,14.874334869474268,220848,226446,158729.779514699,13405.68,68613.13799999999,5290.992650489967,3312.72,1410,856,4.33,258,1,0.6996673820908499
Scicli,6BR_6BT,0.35060662622491834,0.46887242508694316,0.09802752293577982,4.783069193680562,241980,152007.9,121124.9476784881,27350.4,46058.3937,4037.4982559496034,3629.7,946.5,1308,12.32,185,2,0.4228440627324572
